{'type': 'start', 'physical': {'height': 2200, 'width': 2160, 'border': [{'x': 2320, 'y': 600}, {'x': 2160, 'y': 1400}, {'x': 760, 'y': 2240}, {'x': 960, 'y': 1560}, {'x': 280, 'y': 2320}, {'x': 160, 'y': 120}, {'x': 2040, 'y': 320}], 'obstacle_list': [[{'x': 1560, 'y': 1520}, {'x': 1480, 'y': 1520}, {'x': 1440, 'y': 1480}], [{'x': 1800, 'y': 1240}, {'x': 1480, 'y': 1240}, {'x': 1480, 'y': 1160}], [{'x': 1920, 'y': 1320}, {'x': 1760, 'y': 1120}, {'x': 1840, 'y': 1120}], [{'x': 1320, 'y': 280}, {'x': 1200, 'y': 480}, {'x': 1080, 'y': 360}, {'x': 1120, 'y': 240}], [{'x': 2000, 'y': 1360}, {'x': 1960, 'y': 1440}, {'x': 1880, 'y': 1200}], [{'x': 1280, 'y': 600}, {'x': 1200, 'y': 600}, {'x': 1160, 'y': 480}], [{'x': 960, 'y': 1440}, {'x': 920, 'y': 1440}, {'x': 920, 'y': 1280}], [{'x': 1280, 'y': 1160}, {'x': 1280, 'y': 1160}, {'x': 1160, 'y': 1360}, {'x': 1120, 'y': 1360}, {'x': 1080, 'y': 1360}, {'x': 880, 'y': 1080}], [{'x': 2200, 'y': 920}, {'x': 2200, 'y': 1000}, {'x': 2000, 'y': 1040}, {'x': 2000, 'y': 800}], [{'x': 480, 'y': 1720}, {'x': 480, 'y': 1760}, {'x': 480, 'y': 1800}, {'x': 320, 'y': 1760}, {'x': 320, 'y': 1760}], [{'x': 1600, 'y': 1360}, {'x': 1600, 'y': 1360}, {'x': 1560, 'y': 1480}, {'x': 1440, 'y': 1520}, {'x': 1360, 'y': 1520}, {'x': 1280, 'y': 1320}], [{'x': 800, 'y': 1080}, {'x': 720, 'y': 1200}, {'x': 720, 'y': 1200}, {'x': 640, 'y': 1160}, {'x': 720, 'y': 1040}]]}, 'virtual': {'height': 2000, 'width': 2120, 'border': [{'x': 2320, 'y': 1120}, {'x': 2240, 'y': 2160}, {'x': 1360, 'y': 1920}, {'x': 640, 'y': 1400}, {'x': 200, 'y': 1320}, {'x': 880, 'y': 960}, {'x': 960, 'y': 160}], 'obstacle_list': [[{'x': 1440, 'y': 1160}, {'x': 1280, 'y': 1120}, {'x': 1280, 'y': 1120}, {'x': 1400, 'y': 1080}], [{'x': 1480, 'y': 1560}, {'x': 1400, 'y': 1560}, {'x': 1400, 'y': 1560}, {'x': 1440, 'y': 1480}, {'x': 1440, 'y': 1480}], [{'x': 1080, 'y': 1000}, {'x': 1040, 'y': 1080}, {'x': 920, 'y': 1040}], [{'x': 1160, 'y': 1320}, {'x': 1040, 'y': 1440}, {'x': 880, 'y': 1400}, {'x': 880, 'y': 1400}, {'x': 880, 'y': 1160}, {'x': 920, 'y': 1120}], [{'x': 1280, 'y': 840}, {'x': 1320, 'y': 880}, {'x': 1320, 'y': 880}, {'x': 1280, 'y': 920}, {'x': 1280, 'y': 920}, {'x': 1280, 'y': 920}], [{'x': 1120, 'y': 1720}, {'x': 1120, 'y': 1720}, {'x': 1120, 'y': 1720}], [{'x': 1200, 'y': 1200}, {'x': 1200, 'y': 1240}, {'x': 1160, 'y': 1360}, {'x': 1040, 'y': 1280}, {'x': 1040, 'y': 1280}, {'x': 1120, 'y': 1200}], [{'x': 1480, 'y': 1840}, {'x': 1440, 'y': 1920}, {'x': 1360, 'y': 1720}], [{'x': 1920, 'y': 1760}, {'x': 1840, 'y': 1760}, {'x': 1840, 'y': 1720}], [{'x': 1880, 'y': 1560}, {'x': 1840, 'y': 1680}, {'x': 1840, 'y': 1640}, {'x': 1840, 'y': 1560}], [{'x': 1200, 'y': 1560}, {'x': 1000, 'y': 1440}, {'x': 1080, 'y': 1400}], [{'x': 1440, 'y': 1160}, {'x': 1400, 'y': 1240}, {'x': 1400, 'y': 1200}]]}}
{'type': 'running', 'physical': {'user_x': 811.3409614212118, 'user_y': 2163.4047623635042, 'user_direction': 4.382272960041543}, 'virtual': {'user_x': 1264.3852228586632, 'user_y': 1378.5907786791897, 'user_direction': 3.0797902920314946}, 'user_v': 0, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 811.3409614212118, 'user_y': 2163.4047623635042, 'user_direction': 4.382272960041543}, 'virtual': {'user_x': 1264.3852228586632, 'user_y': 1378.5907786791897, 'user_direction': 3.0797902920314946}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 811.3409614212118, 'user_y': 2163.4047623635042, 'user_direction': 4.382272960041543}, 'virtual': {'user_x': 1264.3852228586632, 'user_y': 1378.5907786791897, 'user_direction': -3.1033950151480916}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 811.3409614212118, 'user_y': 2163.4047623635042, 'user_direction': 4.531526691384826}, 'virtual': {'user_x': 1264.3852228586632, 'user_y': 1378.5907786791897, 'user_direction': -3.0033950151480915}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 811.3409614212118, 'user_y': 2163.4047623635042, 'user_direction': 4.68078042272811}, 'virtual': {'user_x': 1264.3852228586632, 'user_y': 1378.5907786791897, 'user_direction': -2.9033950151480914}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 811.3409614212118, 'user_y': 2163.4047623635042, 'user_direction': 4.830034154071393}, 'virtual': {'user_x': 1264.3852228586632, 'user_y': 1378.5907786791897, 'user_direction': -2.8033950151480913}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 811.3409614212118, 'user_y': 2163.4047623635042, 'user_direction': 4.979287885414677}, 'virtual': {'user_x': 1264.3852228586632, 'user_y': 1378.5907786791897, 'user_direction': -2.703395015148091}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 811.3409614212118, 'user_y': 2163.4047623635042, 'user_direction': 5.1285416167579605}, 'virtual': {'user_x': 1264.3852228586632, 'user_y': 1378.5907786791897, 'user_direction': -2.603395015148091}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 811.3409614212118, 'user_y': 2163.4047623635042, 'user_direction': 5.277795348101244}, 'virtual': {'user_x': 1264.3852228586632, 'user_y': 1378.5907786791897, 'user_direction': -2.503395015148091}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 811.3409614212118, 'user_y': 2163.4047623635042, 'user_direction': 5.427049079444528}, 'virtual': {'user_x': 1264.3852228586632, 'user_y': 1378.5907786791897, 'user_direction': -2.403395015148091}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 811.3409614212118, 'user_y': 2163.4047623635042, 'user_direction': 5.576302810787811}, 'virtual': {'user_x': 1264.3852228586632, 'user_y': 1378.5907786791897, 'user_direction': -2.303395015148091}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 811.3409614212118, 'user_y': 2163.4047623635042, 'user_direction': 5.725556542131095}, 'virtual': {'user_x': 1264.3852228586632, 'user_y': 1378.5907786791897, 'user_direction': -2.2033950151480908}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 811.3409614212118, 'user_y': 2163.4047623635042, 'user_direction': 5.874810273474378}, 'virtual': {'user_x': 1264.3852228586632, 'user_y': 1378.5907786791897, 'user_direction': -2.1033950151480907}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 811.3409614212118, 'user_y': 2163.4047623635042, 'user_direction': 5.955455434764701}, 'virtual': {'user_x': 1264.3852228586632, 'user_y': 1378.5907786791897, 'user_direction': -2.0033950151480906}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
